Frequency (Hz),Magnitude (Log Mag dB)
108958960,-105.1036667
109309310,-105.6793333
109659660,-105.2953333
110010011,-103.3763333
110360361,-103.9523333
110710711,-102.609
111061062,-103.1846667
111411412,-102.609
111761762,-102.2253333
112112113,-101.074
112462463,-102.6086667
112812813,-103.029
113163164,-101.6856667
113513514,-101.302
113863865,-102.0693333
114214215,-102.645
114564565,-102.6446667
114914916,-100.9183333
115265266,-102.453
115615616,-103.4126667
115965967,-103.2206667
116316317,-102.8366667
116666667,-102.645
117017018,-102.0693333
117367368,-102.453
117717718,-100.5343333
118068069,-98.999
118418419,-98.03966667
118768769,-98.03966667
119119120,-96.69666667
119469470,-96.50466667
119819820,-96.69666667
120170171,-98.807
120520521,-98.80733333
120870872,-99.57466667
121221222,-99.191
121571572,-101.302
121921923,-102.6813333
122272273,-102.1053333
122622623,-102.8726667
122972974,-105.175
123323324,-103.2566667
123673674,-104.5993333
124024025,-102.8726667
124374375,-102.489
124724725,-101.7216667
125075076,-100.762
125425426,-102.2973333
125775776,-100.954
126126127,-98.84333333
126476477,-101.5296667
126826827,-100.1863333
127177178,-100.762
127527528,-99.99466667
127877879,-100.1863333
128228229,-99.611
128578579,-99.80266667
128928930,-99.99466667
129279280,-99.99466667
129629630,-100.1866667
129979981,-99.99433333
130330331,-99.99466667
130680681,-98.45933333
131031032,-96.57666667
131381382,-96.19266667
131731732,-98.879
132082083,-97.15233333
132432433,-99.071
132782783,-96.96033333
133133134,-96.76866667
133483484,-95.617
133833834,-96.38466667
134184185,-95.809
134534535,-95.617
134884885,-94.466
135235236,-94.65766667
135585586,-95.23366667
135935937,-95.23333333
136286287,-95.809
136636637,-97.15233333
136986988,-96.57666667
137337338,-97.53633333
137687688,-98.11166667
138038039,-97.72766667
138388389,-96.96033333
138738739,-96.001
139089090,-95.23333333
139439440,-93.31466667
139789790,-92.16333333
140140141,-91.43166667
140490491,-93.159
140840841,-93.15866667
141191192,-91.81533333
141541542,-90.66433333
141891892,-91.624
142242243,-91.43166667
142592593,-90.85633333
142942944,-91.204
143293294,-91.39566667
143643644,-93.123
143993995,-93.89033333
144344345,-93.89
144694695,-93.69866667
145045046,-93.69833333
145395396,-94.81366667
145745746,-95.38933333
146096097,-94.814
146446447,-94.43
146796797,-94.238
147147148,-93.087
147497498,-93.47066667
147847848,-91.51566667
148198199,-93.051
148548549,-92.47533333
148898899,-92.667
149249250,-92.09166667
149599600,-92.859
149949951,-93.43466667
150300301,-94.358
