Frequency (Hz),Magnitude (Log Mag dB)
223873874,-98.13566667
224224225,-98.29166667
224574575,-96.94833333
224924925,-97.33233333
225275276,-95.761
225625626,-95.95333333
225975976,-95.953
226326327,-95.37733333
226676677,-94.95766667
227027027,-94.76566667
227377378,-95.725
227727728,-95.49733333
228078078,-97.03233333
228428429,-95.881
228778779,-96.45666667
229129129,-96.80466667
229479480,-97.38033333
229829830,-97.38033333
230180181,-97.728
230530531,-96.38466667
230880881,-96.76833333
231231232,-96.157
231581582,-95.38933333
231931932,-94.04633333
232282283,-94.81366667
232632633,-93.62666667
232982983,-93.43433333
233333334,-93.62666667
233683684,-94.55
234034034,-93.39866667
234384385,-95.50933333
234734735,-95.89333333
235085085,-97.00833333
235435436,-96.43266667
235785786,-96.81633333
236136136,-97.356
236486487,-97.16433333
236836837,-98.50766667
237187188,-97.12833333
237537538,-96.36066667
237887888,-95.20933333
238238239,-95.59333333
238588589,-94.78966667
238938939,-94.59766667
239289290,-93.83033333
239639640,-93.98633333
239989990,-94.37033333
240340341,-94.754
240690691,-95.32933333
241041041,-95.29333333
241391392,-96.061
241741742,-97.02066667
242092092,-96.60066667
242442443,-97.944
242792793,-97.752
243143143,-97.33233333
243493494,-96.75633333
243843844,-96.94833333
244194194,-95.79733333
244544545,-95.76133333
244894895,-96.337
245245246,-94.99366667
245595596,-96.49266667
245945946,-94.76566667
246296297,-94.95733333
246646647,-95.917
246996997,-96.45666667
247347348,-96.265
247697698,-96.84033333
248048048,-96.80433333
248398399,-98.148
248748749,-97.38
249099099,-97.91966667
249449450,-98.30366667
249799800,-98.879
250150150,-98.49533333
250500501,-96.92466667
250850851,-98.84333333
251201201,-98.65166667
251551552,-97.08033333
251901902,-96.88866667
252252253,-97.272
252602603,-96.697
252952953,-96.66066667
253303304,-97.23633333
253653654,-97.81166667
254004004,-97.968
254354355,-97.77633333
254704705,-98.73533333
255055055,-99.46666667
255405406,-98.12333333
255755756,-98.69933333
256106106,-99.659
256456457,-98.47133333
256806807,-97.896
257157157,-97.70433333
257507508,-97.28433333
257857858,-96.70866667
258208208,-96.90033333
258558559,-97.09233333
258908909,-96.48033333
259259260,-96.67266667
259609610,-95.32933333
259959960,-96.44466667
260310311,-95.29333333
260660661,-97.404
261011011,-97.56
261361362,-97.17633333
261711712,-97.56
262062062,-97.94366667
262412413,-98.67533333
262762763,-97.908
263113113,-98.29166667
263463464,-97.87166667
263813814,-98.25566667
264164164,-97.872
264514515,-97.104
264864865,-97.45233333
265215215,-97.06833333
265565566,-97.26033333
265915916,-97.22433333
266266267,-95.49733333
266616617,-94.538
266966967,-94.31
267317318,-97.18833333
267667668,-98.14766667
268018018,-98.33966667
268368369,-98.49533333
268718719,-97.91966667
269069069,-97.728
269419420,-98.65133333
269769770,-98.84333333
270120120,-97.884
270470471,-96.73266667
270820821,-97.65633333
271171171,-97.46433333
271521522,-96.31266667
271871872,-96.085
272222222,-96.46866667
272572573,-96.469
272922923,-97.00833333
273273273,-96.81666667
273623624,-96.81666667
273973974,-97.392
274324325,-95.82133333
274674675,-98.12366667
275025025,-98.31533333
275375376,-98.66333333
275725726,-98.27966667
276076076,-97.12833333
276426427,-97.12866667
276776777,-98.05166667
277127127,-95.94133333
277477478,-96.32466667
277827828,-96.09666667
278178178,-95.71333333
278528529,-95.32933333
278878879,-96.63666667
279229229,-95.677
279579580,-97.21233333
279929930,-95.48533333
280280280,-96.217
280630631,-96.79266667
280980981,-97.75166667
281331332,-96.75666667
281681682,-96.56466667
282032032,-98.29166667
282382383,-96.94866667
282732733,-96.91266667
283083083,-96.72033333
283433434,-96.72066667
283783784,-95.34133333
284134134,-95.917
284484485,-96.30066667
284834835,-96.265
285185185,-95.88133333
285535536,-95.881
285885886,-96.64866667
286236236,-96.229
286586587,-97.18833333
286936937,-97.764
287287287,-97.152
287637638,-96.193
287987988,-96.76866667
288338339,-96.38466667
288688689,-97.5
289039039,-96.34866667
289389390,-97.5
289739740,-96.69666667
290090090,-97.27233333
290440441,-96.69666667
290790791,-96.085
291141141,-96.85233333
291491492,-97.428
291841842,-96.469
292192192,-96.62466667
292542543,-97.77566667
292892893,-96.81666667
293243243,-97.74
293593594,-97.932
293943944,-98.50766667
294294294,-99.275
294644645,-98.66333333
294994995,-97.896
295345346,-99.239
295695696,-98.052
296046046,-99.011
296396397,-99.20333333
296746747,-98.39933333
297097097,-99.35866667
297447448,-98.20766667
297797798,-98.20766667
298148148,-98.36333333
298498499,-99.131
298848849,-97.59633333
