Frequency (Hz),Magnitude (Log Mag dB)
108258259,-106.0626667
108608609,-103.952
108958960,-108.1733333
109309310,-108.1736667
109659660,-107.214
110010011,-107.4056667
110360361,-107.9816667
110710711,-107.214
111061062,-106.2546667
111411412,-106.6386667
111761762,-104.5276667
112112113,-105.679
112462463,-106.6386667
112812813,-105.1396667
113163164,-104.7556667
113513514,-104.7556667
113863865,-105.523
114214215,-105.331
114564565,-104.372
114914916,-103.6043333
115265266,-106.866
115615616,-107.0583333
115965967,-106.6746667
116316317,-105.715
116666667,-107.442
117017018,-106.6743333
117367368,-104.9473333
117717718,-104.9473333
118068069,-103.796
118418419,-104.7556667
118768769,-105.907
119119120,-104.564
119469470,-104.372
119819820,-103.9883333
120170171,-105.5233333
120520521,-104.9473333
120870872,-104.7556667
121221222,-106.8663333
121571572,-104.7556667
121921923,-104.216
122272273,-104.2156667
122622623,-107.6696667
122972974,-107.67
123323324,-107.6696667
123673674,-107.6696667
124024025,-107.094
124374375,-105.3673333
124724725,-107.286
125075076,-106.5183333
125425426,-106.7103333
125775776,-108.0533333
126126127,-107.286
126476477,-107.094
126826827,-106.902
127177178,-106.902
127527528,-106.71
127877879,-104.7913333
128228229,-105.1753333
128578579,-105.1753333
128928930,-105.367
129279280,-106.3266667
129629630,-107.8616667
129979981,-104.7916667
130330331,-106.9023333
130680681,-105.3673333
131031032,-102.7166667
131381382,-105.4033333
131731732,-105.019
132082083,-106.1706667
132432433,-106.9383333
132782783,-103.1003333
133133134,-95.809
133483484,-95.04166667
133833834,-103.6763333
134184185,-106.1706667
134534535,-106.5543333
134884885,-107.322
135235236,-104.4436667
135585586,-106.5543333
135935937,-107.13
136286287,-105.4033333
136636637,-105.9786667
136986988,-106.1703333
137337338,-103.4843333
137687688,-102.333
138038039,-105.4033333
138388389,-104.06
138738739,-106.3626667
139089090,-104.4436667
139439440,-105.4033333
139789790,-105.979
140140141,-104.6716667
140490491,-104.8636667
140840841,-104.8636667
141191192,-103.712
141541542,-107.1663333
141891892,-105.4393333
142242243,-106.0146667
142592593,-106.5906667
142942944,-106.746
143293294,-105.979
143643644,-104.8273333
143993995,-106.5546667
144344345,-105.0193333
144694695,-104.8276667
145045046,-103.6763333
145395396,-106.3266667
145745746,-105.9426667
146096097,-104.5996667
146446447,-104.408
146796797,-105.559
147147148,-105.9426667
147497498,-104.216
147847848,-102.837
148198199,-103.9883333
148548549,-103.6046667
148898899,-105.1396667
149249250,-105.1393333
149599600,-106.2906667
149949951,-105.523
150300301,-104.9113333
150650651,-104.336
151001002,-105.8706667
151351352,-106.063
151701702,-104.5276667
152052053,-105.4873333
152402403,-105.1036667
152752753,-104.3
153103104,-103.5323333
