Frequency (Hz),Magnitude (Log Mag dB)
108608609,-107.2136667
108958960,-106.4466667
109309310,-107.5976667
109659660,-107.406
110010011,-107.214
110360361,-107.9813333
110710711,-108.557
111061062,-107.214
111411412,-107.9816667
111761762,-107.5976667
112112113,-105.871
112462463,-106.6383333
112812813,-106.0986667
113163164,-106.8663333
113513514,-106.2906667
113863865,-107.2503333
114214215,-107.058
114564565,-106.6746667
114914916,-107.442
115265266,-107.442
115615616,-106.8663333
115965967,-106.4826667
116316317,-107.25
116666667,-107.8256667
117017018,-107.634
117367368,-107.2503333
117717718,-106.6743333
118068069,-106.2906667
118418419,-105.715
118768769,-104.7556667
119119120,-101.302
119469470,-101.3016667
119819820,-103.2203333
120170171,-105.5233333
120520521,-104.564
120870872,-105.523
121221222,-106.6743333
121571572,-105.907
121921923,-104.024
122272273,-104.9833333
122622623,-106.1346667
122972974,-106.3266667
123323324,-106.3266667
123673674,-105.367
124024025,-106.7103333
124374375,-105.5593333
124724725,-105.7506667
125075076,-107.0943333
125425426,-107.6696667
125775776,-106.5186667
126126127,-105.751
126476477,-106.9023333
126826827,-105.559
127177178,-107.6696667
127527528,-106.7103333
127877879,-105.9426667
128228229,-106.5183333
128578579,-105.5593333
128928930,-105.3673333
129279280,-105.3673333
129629630,-105.3673333
129979981,-106.1346667
130330331,-105.943
130680681,-105.1756667
131031032,-99.455
131381382,-101.5656667
131731732,-101.5656667
132082083,-104.8273333
132432433,-103.1006667
132782783,-102.1416667
133133134,-97.91966667
133483484,-97.536
133833834,-102.717
134184185,-105.211
134534535,-105.0196667
134884885,-105.2116667
135235236,-104.8276667
135585586,-104.8273333
135935937,-103.6763333
136286287,-103.8683333
136636637,-104.252
136986988,-103.1006667
137337338,-103.6763333
137687688,-102.7166667
138038039,-102.333
138388389,-103.4846667
138738739,-102.525
139089090,-102.525
139439440,-101.566
139789790,-100.99
140140141,-100.642
140490491,-101.4096667
140840841,-101.7936667
141191192,-101.6016667
141541542,-100.0663333
141891892,-103.3286667
142242243,-101.6016667
142592593,-101.218
142942944,-98.30366667
143293294,-99.455
143643644,-100.6063333
143993995,-101.3736667
144344345,-101.7576667
144694695,-99.647
145045046,-101.7576667
145395396,-99.61066667
145745746,-99.035
146096097,-99.227
146446447,-100.57
146796797,-100.762
147147148,-99.227
147497498,-99.611
147847848,-101.8773333
148198199,-100.3423333
148548549,-101.8776667
148898899,-101.1096667
149249250,-102.0693333
149599600,-101.8773333
149949951,-100.3426667
150300301,-100.882
150650651,-102.0333333
151001002,-100.498
151351352,-101.0736667
151701702,-102.609
152052053,-100.498
152402403,-100.4983333
152752753,-100.4623333
153103104,-100.8456667
153453454,-102.189
153803804,-99.69466667
154154155,-101.23
154504505,-100.4626667
154854855,-100.6543333
155205206,-99.467
155555556,-100.0426667
155905906,-100.6183333
156256257,-101.002
156606607,-101.9613333
156956958,-100.81
157307308,-100.0423333
157657658,-100.0426667
158008009,-100.1986667
158358359,-100.966
158708709,-100.582
159059060,-100.582
159409410,-100.9656667
159759760,-102.309
160110111,-101.7336667
160460461,-102.465
160810811,-102.8486667
161161162,-101.8893333
161511512,-101.314
161861862,-100.93
162212213,-100.3543333
162562563,-99.58666667
162912913,-100.1266667
163263264,-102.0453333
163613614,-100.7023333
163963964,-100.894
164314315,-100.702
164664665,-101.278
165015016,-101.086
165365366,-100.4743333
165715716,-102.0093333
166066067,-100.2823333
166416417,-102.969
166766767,-102.585
167117118,-101.242
167467468,-102.777
167817818,-103.1246667
168168169,-101.5896667
168518519,-101.3976667
168868869,-101.973
169219220,-101.5896667
169569570,-101.5896667
169919920,-101.9736667
170270271,-100.978
170620621,-99.059
170970971,-97.90766667
171321322,-100.978
171671672,-101.5533333
172022023,-102.1293333
172372373,-102.1293333
172722723,-100.7503333
173073074,-101.3256667
173423424,-102.669
173773774,-102.0933333
174124125,-103.4366667
174474475,-102.285
174824825,-101.9013333
175175176,-102.861
175525526,-103.9763333
175875876,-102.2493333
176226227,-103.9763333
176576577,-103.2086667
176926927,-102.0573333
177277278,-101.6733333
177627628,-102.2493333
177977978,-103.5563333
178328329,-103.5566667
178678679,-102.405
179029030,-101.062
179379380,-102.405
179729730,-103.7483333
180080081,-103.94
180430431,-103.3286667
180780781,-103.3286667
181131132,-104.48
181481482,-103.7123333
181831832,-102.561
182182183,-103.7123333
182532533,-103.9043333
182882883,-103.2926667
183233234,-102.717
183583584,-104.444
183933934,-103.2926667
