Frequency (Hz),Magnitude (Log Mag dB)
154854855,-98.35166667
155205206,-99.851
155555556,-98.891
155905906,-100.618
156256257,-101.5776667
156606607,-101.7693333
156956958,-101.5776667
157307308,-102.537
157657658,-101.002
158008009,-101.9253333
158358359,-102.1173333
158708709,-101.9253333
159059060,-101.1576667
159409410,-101.7336667
159759760,-101.7333333
160110111,-100.0063333
160460461,-101.6976667
160810811,-103.616
161161162,-100.3543333
161511512,-101.1216667
161861862,-101.5056667
162212213,-101.5053333
162562563,-101.5056667
162912913,-101.8536667
163263264,-102.237
163613614,-102.237
163963964,-103.5803333
164314315,-102.429
164664665,-103.5803333
165015016,-103.7723333
165365366,-103.5443333
165715716,-103.3526667
166066067,-102.393
166416417,-101.4336667
166766767,-100.4743333
167117118,-99.89866667
167467468,-100.2823333
167817818,-100.6303333
168168169,-101.206
168518519,-102.741
168868869,-101.5893333
169219220,-101.398
169569570,-102.357
169919920,-102.357
170270271,-101.9376667
170620621,-99.05933333
170970971,-100.402
171321322,-103.2806667
171671672,-104.048
172022023,-103.472
172372373,-103.0886667
172722723,-101.9013333
173073074,-101.326
173423424,-101.134
173773774,-101.9013333
174124125,-101.5176667
174474475,-100.75
174824825,-99.98233333
175175176,-100.5583333
175525526,-101.8656667
175875876,-100.906
176226227,-102.633
176576577,-101.8656667
176926927,-103.0166667
177277278,-102.2493333
177627628,-102.0573333
177977978,-102.405
178328329,-102.789
178678679,-102.597
179029030,-101.8296667
179379380,-101.6373333
179729730,-102.0213333
180080081,-101.062
180430431,-102.369
180780781,-102.561
181131132,-102.369
181481482,-102.3693333
181831832,-101.4096667
182182183,-101.7933333
182532533,-102.369
182882883,-100.2223333
183233234,-102.909
183583584,-102.5246667
183933934,-102.717
184284285,-102.909
184634635,-103.1006667
184984985,-102.9086667
185335336,-102.8726667
185685686,-102.4893333
186036037,-103.2563333
186386387,-101.3376667
186736737,-103.2563333
187087088,-102.297
187437438,-102.6806667
187787788,-102.2613333
188138139,-102.2613333
188488489,-101.6856667
188838839,-103.0286667
189189190,-101.6853333
189539540,-103.2206667
189889890,-102.2613333
190240241,-103.3766667
190590591,-102.2253333
190940941,-102.9926667
191291292,-102.801
191641642,-102.225
191991992,-102.9926667
192342343,-103.1846667
192692693,-102.189
193043043,-102.1893333
193393394,-101.038
193743744,-101.9973333
194094095,-102.573
194444445,-102.9566667
194794795,-102.573
195145146,-103.1486667
195495496,-103.4963333
195845846,-102.921
196196197,-101.9613333
196546547,-102.345
196896897,-101.194
197247248,-101.9613333
197597598,-102.345
197947948,-101.9256667
198298299,-102.501
