Frequency (Hz),Magnitude (Log Mag dB)
108258259,-104.336
108608609,-105.487
108958960,-105.8706667
109309310,-104.336
109659660,-102.9926667
110010011,-104.9113333
110360361,-104.336
110710711,-105.1033333
111061062,-104.5276667
111411412,-103.952
111761762,-105.1033333
112112113,-105.2953333
112462463,-105.679
112812813,-105.1393333
113163164,-106.8663333
113513514,-107.2503333
113863865,-106.0986667
114214215,-104.7556667
114564565,-104.564
114914916,-104.7556667
115265266,-104.372
115615616,-103.0286667
115965967,-104.372
116316317,-104.372
116666667,-103.4123333
117017018,-103.221
117367368,-103.9883333
117717718,-103.2206667
118068069,-102.6446667
118418419,-101.8776667
118768769,-102.261
119119120,-100.7263333
119469470,-100.1506667
119819820,-103.2206667
120170171,-104.9473333
120520521,-104.372
120870872,-106.2906667
121221222,-104.9473333
121571572,-102.645
121921923,-102.1053333
122272273,-103.4486667
122622623,-105.3673333
122972974,-104.9836667
123323324,-106.3266667
123673674,-104.5996667
124024025,-104.5993333
124374375,-104.7916667
124724725,-104.7913333
125075076,-106.5186667
125425426,-106.7103333
125775776,-104.408
126126127,-102.8726667
126476477,-103.4483333
126826827,-105.9426667
127177178,-104.7916667
127527528,-106.9023333
127877879,-106.3266667
128228229,-106.3263333
128578579,-105.751
128928930,-105.7506667
129279280,-105.559
129629630,-105.3673333
129979981,-104.408
130330331,-102.4893333
130680681,-98.26733333
131031032,-99.455
131381382,-97.728
131731732,-101.7576667
132082083,-103.1006667
132432433,-102.7166667
132782783,-100.606
133133134,-97.344
133483484,-97.72766667
133833834,-103.1006667
134184185,-105.2116667
134534535,-103.2923333
134884885,-103.4846667
135235236,-105.4033333
135585586,-103.1006667
135935937,-103.2923333
136286287,-105.4033333
136636637,-104.2516667
136986988,-102.1413333
137337338,-104.636
137687688,-104.444
138038039,-102.9086667
138388389,-101.9493333
138738739,-102.1413333
139089090,-103.101
139439440,-102.525
139789790,-102.333
140140141,-103.1366667
140490491,-102.369
140840841,-105.631
141191192,-104.672
141541542,-104.0963333
141891892,-103.7123333
142242243,-101.7933333
142592593,-103.5203333
142942944,-101.3736667
143293294,-102.717
143643644,-102.141
143993995,-101.5653333
144344345,-102.717
144694695,-102.333
145045046,-103.4843333
145395396,-104.024
145745746,-103.832
146096097,-102.1053333
146446447,-100.762
146796797,-101.913
147147148,-101.9133333
147497498,-100.954
147847848,-99.95866667
148198199,-103.4123333
148548549,-101.3016667
148898899,-103.0286667
149249250,-100.1503333
149599600,-103.029
149949951,-102.645
150300301,-101.6496667
150650651,-101.458
151001002,-101.4576667
151351352,-101.6496667
151701702,-101.266
152052053,-100.69
152402403,-101.4576667
152752753,-98.54333333
153103104,-99.69466667
153453454,-100.846
153803804,-100.846
154154155,-101.805
154504505,-97.20033333
154854855,-99.11933333
155205206,-101.002
155555556,-101.5773333
155905906,-102.345
156256257,-102.729
156606607,-102.537
156956958,-102.729
157307308,-100.6183333
157657658,-101.3856667
158008009,-100.774
158358359,-100.774
158708709,-100.774
159059060,-100.39
159409410,-100.1983333
159759760,-101.7333333
160110111,-100.1983333
160460461,-99.77866667
160810811,-99.971
161161162,-100.738
161511512,-99.58666667
161861862,-99.395
162212213,-99.58666667
162562563,-100.546
162912913,-101.2776667
163263264,-101.2776667
163613614,-98.20766667
163963964,-102.237
164314315,-101.6613333
164664665,-101.4696667
165015016,-101.6613333
165365366,-101.05
165715716,-99.70666667
166066067,-99.515
166416417,-94.71766667
166766767,-97.97966667
167117118,-99.131
167467468,-99.131
167817818,-100.2463333
168168169,-101.5896667
168518519,-100.4383333
168868869,-100.4383333
169219220,-99.67066667
169569570,-99.28733333
169919920,-100.2463333
170270271,-99.251
170620621,-96.181
170970971,-98.67566667
171321322,-98.48333333
171671672,-100.0186667
172022023,-100.4023333
172372373,-100.978
172722723,-98.44733333
173073074,-101.1336667
173423424,-100.3663333
173773774,-99.79066667
174124125,-97.48833333
174474475,-99.215
174824825,-100.3663333
175175176,-99.599
175525526,-98.41166667
175875876,-98.41166667
176226227,-101.098
176576577,-99.94666667
176926927,-99.75466667
177277278,-98.60333333
177627628,-99.179
177977978,-98.75933333
178328329,-98.37566667
178678679,-96.45666667
179029030,-97.608
179379380,-99.71866667
179729730,-99.71866667
180080081,-99.527
180430431,-99.29933333
180780781,-100.2586667
181131132,-99.49066667
181481482,-99.491
181831832,-99.68266667
182182183,-100.4503333
182532533,-98.53166667
182882883,-99.26333333
183233234,-100.4143333
183583584,-100.7983333
183933934,-100.2223333
184284285,-101.9496667
184634635,-100.99
184984985,-100.606
185335336,-100.3783333
185685686,-100.1866667
186036037,-99.035
186386387,-98.07566667
186736737,-98.65133333
187087088,-98.843
187437438,-99.419
187787788,-100.1503333
188138139,-100.5343333
188488489,-101.4936667
188838839,-101.4936667
189189190,-100.3423333
189539540,-98.80733333
189889890,-99.191
190240241,-98.96333333
190590591,-97.62
190940941,-98.19566667
191291292,-98.57933333
191641642,-98.00333333
191991992,-99.539
192342343,-99.92266667
192692693,-99.503
193043043,-100.8456667
193393394,-100.846
193743744,-101.6136667
194094095,-99.69466667
194444445,-98.35133333
194794795,-99.119
195145146,-99.311
195495496,-98.69933333
195845846,-98.89133333
196196197,-98.12333333
196546547,-99.46666667
196896897,-98.699
197247248,-98.699
197597598,-97.74
197947948,-97.70366667
198298299,-98.66333333
198648649,-98.855
198998999,-99.62266667
199349350,-99.431
199699700,-99.81466667
200050050,-100.1983333
200400401,-101.3136667
200750751,-101.6973333
201101102,-99.395
201451452,-100.51
201801802,-99.74266667
202152153,-99.359
202502503,-98.78333333
202852853,-98.55566667
203203204,-98.55533333
203553554,-98.74733333
203903904,-97.944
204254255,-98.32766667
204604605,-99.479
204954955,-98.90333333
205305306,-98.29166667
205655656,-99.82666667
206006006,-98.867
206356357,-99.02333333
206706707,-99.79066667
207057057,-101.3256667
207407408,-99.94633333
207757758,-102.2493333
208108109,-101.8656667
208458459,-101.6736667
208808809,-101.4456667
209159160,-100.4863333
209509510,-99.91066667
209859860,-98.33966667
210210211,-98.14766667
210560561,-98.33966667
210910911,-98.72333333
211261262,-100.2223333
211611612,-98.68733333
211961962,-97.91966667
212312313,-98.45933333
212662663,-98.65133333
213013013,-98.07533333
213363364,-99.95866667
213713714,-100.1503333
214064064,-99.383
214414415,-100.726
214764765,-100.69
215115116,-101.6496667
215465466,-100.1146667
215815816,-100.4623333
216166167,-100.6543333
216516517,-100.2703333
216866867,-99.50266667
217217218,-98.50733333
217567568,-99.083
217917918,-98.50733333
218268269,-97.896
218618619,-98.85533333
218968969,-96.93666667
219319320,-95.17366667
219669670,-95.74933333
220020020,-98.244
220370371,-98.244
220720721,-99.74266667
221071071,-99.74266667
221421422,-100.3183333
221771772,-101.4336667
222122122,-102.9686667
222472473,-101.05
222822823,-100.4743333
223173174,-100.8223333
223523524,-99.67066667
223873874,-101.0136667
224224225,-100.5943333
224574575,-99.059
224924925,-99.82666667
225275276,-98.63933333
225625626,-98.44766667
225975976,-96.52866667
226326327,-97.68033333
226676677,-98.028
227027027,-98.41166667
227377378,-98.60366667
227727728,-98.75933333
228078078,-99.14333333
228428429,-102.021
228778779,-99.335
229129129,-101.6016667
229479480,-102.945
229829830,-101.6016667
230180181,-100.4143333
230530531,-103.101
230880881,-101.9493333
231231232,-101.146
231581582,-100.5703333
231931932,-100.954
232282283,-99.99466667
232632633,-99.191
232982983,-98.03933333
233333334,-99.95833333
233683684,-98.77133333
234034034,-97.81166667
234384385,-98.963
234734735,-99.34666667
235085085,-100.4623333
235435436,-101.8053333
