Frequency (Hz),Magnitude (Log Mag dB)
107557558,-101.2656667
107907909,-101.4576667
108258259,-101.4576667
108608609,-100.8823333
108958960,-99.155
109309310,-99.155
109659660,-98.579
110010011,-98.38733333
110360361,-98.00366667
110710711,-98.77133333
111061062,-98.004
111411412,-98.19566667
111761762,-98.963
112112113,-98.96333333
112462463,-99.34666667
112812813,-99.95866667
113163164,-102.837
113513514,-100.3426667
113863865,-101.1096667
114214215,-99.575
114564565,-100.5343333
114914916,-99.57466667
115265266,-97.65633333
115615616,-96.88833333
115965967,-95.545
116316317,-95.54533333
116666667,-95.545
117017018,-94.20233333
117367368,-95.35333333
117717718,-95.35366667
118068069,-94.96933333
118418419,-94.96966667
118768769,-94.394
119119120,-93.24266667
119469470,-95.54533333
119819820,-98.03933333
120170171,-97.84766667
120520521,-100.534
120870872,-98.23133333
121221222,-97.464
121571572,-97.27233333
121921923,-99.035
122272273,-97.692
122622623,-98.84333333
122972974,-97.5
123323324,-99.227
123673674,-98.45933333
124024025,-98.07566667
124374375,-96.73233333
124724725,-97.30833333
125075076,-98.07533333
125425426,-96.92433333
125775776,-98.07566667
126126127,-94.23833333
126476477,-96.73266667
126826827,-95.38933333
127177178,-96.349
127527528,-94.622
127877879,-95.58133333
128228229,-95.965
128578579,-95.38933333
128928930,-94.81366667
129279280,-94.81366667
129629630,-94.04633333
129979981,-94.81366667
130330331,-92.895
130680681,-92.12733333
131031032,-89.86066667
131381382,-92.931
131731732,-91.97166667
132082083,-92.547
132432433,-94.85
132782783,-94.08233333
133133134,-91.204
133483484,-92.54733333
133833834,-95.23333333
134184185,-96.19266667
134534535,-95.80933333
134884885,-97.344
135235236,-97.536
135585586,-94.082
135935937,-94.46566667
136286287,-93.69833333
136636637,-93.31466667
136986988,-94.65766667
137337338,-93.89033333
137687688,-93.315
138038039,-91.012
138388389,-91.396
138738739,-91.97166667
139089090,-91.77966667
139439440,-91.396
139789790,-93.31466667
140140141,-94.886
140490491,-93.92633333
140840841,-93.92633333
141191192,-97.76366667
141541542,-97.18833333
141891892,-96.99633333
142242243,-96.037
142592593,-95.46133333
142942944,-94.274
143293294,-95.809
143643644,-95.80866667
143993995,-94.658
144344345,-92.35533333
144694695,-93.89066667
145045046,-93.31466667
145395396,-93.279
145745746,-96.92466667
146096097,-95.00566667
146446447,-94.81366667
146796797,-94.622
147147148,-95.965
147497498,-97.692
147847848,-96.313
148198199,-98.03966667
148548549,-97.464
148898899,-99.57466667
149249250,-99.57466667
149599600,-99.95833333
149949951,-99.191
150300301,-98.38733333
150650651,-99.539
151001002,-97.23633333
151351352,-98.57933333
151701702,-98.771
152052053,-100.1146667
152402403,-99.53866667
152752753,-98.92733333
153103104,-99.503
153453454,-100.4623333
153803804,-98.73533333
154154155,-98.73533333
154504505,-98.73533333
154854855,-98.54333333
155205206,-98.69933333
155555556,-101.3856667
155905906,-102.537
156256257,-103.3043333
156606607,-103.3046667
156956958,-102.345
157307308,-102.729
157657658,-103.1126667
158008009,-101.5416667
158358359,-100.3903333
158708709,-100.774
159059060,-99.81433333
159409410,-100.5823333
159759760,-99.431
160110111,-99.23933333
160460461,-99.587
160810811,-100.3543333
161161162,-101.314
161511512,-101.1216667
161861862,-102.273
162212213,-101.3136667
162562563,-101.5053333
162912913,-101.6616667
163263264,-102.237
163613614,-102.4286667
163963964,-102.813
164314315,-103.3883333
164664665,-103.1966667
165015016,-102.8126667
165365366,-102.2013333
165715716,-101.6256667
166066067,-99.89866667
166416417,-99.70666667
166766767,-98.55533333
167117118,-99.32266667
167467468,-99.323
167817818,-101.014
168168169,-101.014
168518519,-99.479
168868869,-101.5896667
169219220,-100.4383333
169569570,-101.0136667
169919920,-100.0546667
170270271,-99.059
170620621,-99.05933333
170970971,-99.251
171321322,-101.9373333
171671672,-101.9373333
172022023,-101.9376667
172372373,-100.594
172722723,-101.326
173073074,-99.791
173423424,-101.7093333
173773774,-100.7503333
174124125,-98.06366667
174474475,-100.3663333
174824825,-100.7503333
175175176,-101.326
175525526,-100.714
175875876,-100.714
176226227,-101.8656667
