Frequency (Hz),Magnitude (Log Mag dB)
108258259,-104.7196667
108608609,-103.9523333
108958960,-105.2953333
109309310,-105.679
109659660,-105.871
110010011,-105.871
110360361,-105.8706667
110710711,-104.528
111061062,-104.9116667
111411412,-105.1036667
111761762,-103.952
112112113,-104.7196667
112462463,-105.1036667
112812813,-104.7556667
113163164,-103.988
113513514,-102.837
113863865,-103.4126667
114214215,-104.3716667
114564565,-104.18
114914916,-103.6046667
115265266,-104.5636667
115615616,-105.715
115965967,-105.1396667
116316317,-103.2203333
116666667,-103.9883333
117017018,-104.372
117367368,-104.5636667
117717718,-104.9476667
118068069,-102.4533333
118418419,-103.0286667
118768769,-101.302
119119120,-100.9176667
119469470,-100.534
119819820,-102.261
120170171,-101.302
120520521,-101.6856667
120870872,-101.4936667
121221222,-103.7963333
121571572,-103.9883333
121921923,-103.4483333
122272273,-105.7513333
122622623,-105.175
122972974,-105.1753333
123323324,-104.9833333
123673674,-104.983
124024025,-106.5183333
124374375,-105.3673333
124724725,-105.1753333
125075076,-106.3263333
125425426,-105.3673333
125775776,-104.5996667
126126127,-104.6
126476477,-104.2163333
126826827,-104.7913333
127177178,-103.6403333
127527528,-103.832
127877879,-104.6
128228229,-104.4076667
128578579,-102.297
128928930,-101.9133333
129279280,-102.681
129629630,-102.1053333
129979981,-103.6406667
130330331,-103.6406667
130680681,-104.2156667
131031032,-103.6763333
131381382,-104.4436667
131731732,-105.0193333
132082083,-103.8683333
132432433,-105.4033333
132782783,-102.1413333
133133134,-96.96033333
133483484,-96.38466667
133833834,-102.3333333
134184185,-102.9086667
134534535,-101.374
134884885,-102.3333333
135235236,-102.141
135585586,-101.7576667
135935937,-101.1816667
136286287,-101.1816667
136636637,-101.9493333
136986988,-102.717
137337338,-102.909
137687688,-102.7166667
138038039,-104.2516667
138388389,-104.8276667
138738739,-103.4843333
139089090,-105.0193333
139439440,-104.444
139789790,-104.2516667
140140141,-103.3286667
140490491,-102.1773333
140840841,-99.107
141191192,-101.026
141541542,-100.2583333
141891892,-101.218
142242243,-98.91533333
142592593,-98.72333333
142942944,-99.455
143293294,-99.64666667
143643644,-100.0303333
143993995,-101.182
144344345,-100.0303333
144694695,-102.333
145045046,-102.9086667
145395396,-102.489
145745746,-102.1053333
146096097,-102.681
146446447,-101.146
146796797,-103.2566667
147147148,-102.297
147497498,-101.5296667
147847848,-101.1096667
148198199,-98.61533333
148548549,-98.42333333
148898899,-99.38266667
149249250,-99.57466667
149599600,-99.767
149949951,-99.57466667
150300301,-100.882
150650651,-99.347
151001002,-98.963
151351352,-99.53866667
151701702,-99.73066667
152052053,-98.963
152402403,-100.882
152752753,-99.69466667
153103104,-98.35166667
153453454,-100.462
153803804,-99.88633333
154154155,-98.73533333
154504505,-94.322
154854855,-94.514
155205206,-95.62933333
155555556,-96.58833333
155905906,-96.78033333
156256257,-96.78033333
156606607,-97.932
156956958,-96.20466667
157307308,-97.16433333
157657658,-96.205
158008009,-96.74433333
158358359,-98.47133333
158708709,-98.27933333
159059060,-97.512
159409410,-97.32
159759760,-96.93633333
160110111,-97.32033333
160460461,-97.476
160810811,-97.47633333
161161162,-98.24333333
161511512,-97.28433333
161861862,-90.76033333
162212213,-89.609
162562563,-94.78966667
162912913,-93.98633333
163263264,-94.562
163613614,-94.17833333
163963964,-95.32933333
164314315,-95.71333333
164664665,-95.32966667
165015016,-96.86433333
165365366,-96.253
165715716,-95.67733333
166066067,-94.526
166416417,-92.991
166766767,-92.03133333
167117118,-92.99066667
167467468,-94.33366667
167817818,-94.682
168168169,-95.06566667
168518519,-95.06566667
168868869,-92.95466667
169219220,-93.914
169569570,-95.25733333
169919920,-92.37933333
170270271,-90.42433333
170620621,-90.61633333
170970971,-91.95966667
171321322,-92.15133333
171671672,-93.30266667
172022023,-94.83733333
172372373,-93.68633333
172722723,-94.22633333
173073074,-94.99366667
173423424,-93.84233333
173773774,-93.84233333
174124125,-91.92333333
174474475,-93.45866667
174824825,-93.26666667
175175176,-94.22633333
175525526,-93.99833333
175875876,-92.07933333
176226227,-93.99833333
176576577,-91.31166667
176926927,-93.42266667
177277278,-93.039
177627628,-93.99833333
177977978,-90.12466667
178328329,-89.74066667
178678679,-88.78166667
179029030,-91.468
179379380,-93.195
179729730,-92.619
180080081,-92.23566667
180430431,-92.775
180780781,-92.58333333
181131132,-93.73433333
181481482,-93.35066667
181831832,-94.502
182182183,-95.845
182532533,-94.886
182882883,-94.08233333
183233234,-94.466
183583584,-94.082
183933934,-95.04166667
184284285,-93.89066667
184634635,-94.46566667
184984985,-93.89033333
185335336,-92.31933333
185685686,-91.168
186036037,-91.55166667
186386387,-90.976
186736737,-94.238
187087088,-93.08666667
187437438,-94.81366667
187787788,-93.81833333
188138139,-94.77766667
188488489,-94.77766667
188838839,-95.737
189189190,-95.737
189539540,-96.313
189889890,-95.16166667
190240241,-93.399
190590591,-93.97466667
190940941,-94.35833333
191291292,-94.358
191641642,-92.823
191991992,-94.358
192342343,-91.288
192692693,-92.40333333
193043043,-90.29233333
193393394,-91.82766667
193743744,-92.40333333
194094095,-91.06
194444445,-91.44366667
194794795,-91.63566667
195145146,-92.59533333
195495496,-92.751
195845846,-93.32633333
196196197,-94.094
196546547,-94.286
196896897,-94.286
197247248,-92.36733333
197597598,-91.21566667
197947948,-92.13966667
198298299,-93.09866667
198648649,-92.523
198998999,-92.13933333
199349350,-90.02866667
199699700,-91.564
200050050,-93.29066667
200400401,-90.76033333
