Frequency (Hz),Magnitude (Log Mag dB)
177627628,-101.8656667
177977978,-101.8296667
178328329,-101.062
178678679,-102.0213333
179029030,-100.4863333
179379380,-100.678
179729730,-101.2536667
180080081,-101.4456667
180430431,-101.6016667
180780781,-101.7933333
181131132,-100.642
181481482,-101.026
181831832,-100.45
182182183,-101.026
182532533,-101.026
182882883,-101.9493333
183233234,-100.606
183583584,-100.798
183933934,-101.5656667
184284285,-101.5656667
184634635,-101.1816667
184984985,-101.1816667
185335336,-101.3376667
185685686,-100.1866667
186036037,-100.1863333
186386387,-99.61066667
186736737,-100.9536667
187087088,-99.419
187437438,-101.146
187787788,-100.9176667
188138139,-101.4936667
188488489,-102.069
188838839,-101.1096667
189189190,-100.918
189539540,-100.918
189889890,-101.11
190240241,-101.2656667
190590591,-98.96333333
190940941,-98.77133333
191291292,-101.4576667
191641642,-100.4983333
191991992,-100.69
192342343,-101.4576667
192692693,-101.0376667
193043043,-100.2706667
193393394,-101.23
193743744,-101.4216667
194094095,-101.6136667
194444445,-101.2296667
194794795,-102.765
195145146,-101.8056667
195495496,-102.7286667
195845846,-101.5773333
196196197,-101.194
196546547,-102.537
196896897,-102.537
197247248,-102.153
197597598,-102.1533333
197947948,-102.693
198298299,-103.4606667
198648649,-102.5013333
198998999,-103.6523333
199349350,-103.8443333
199699700,-103.6523333
200050050,-103.2686667
200400401,-102.0813333
200750751,-103.0406667
201101102,-103.6166667
201451452,-103.3886667
201801802,-103.964
202152153,-103.197
202502503,-103.3883333
202852853,-102.9686667
203203204,-103.736
203553554,-103.7363333
203903904,-104.4676667
204254255,-102.933
204604605,-104.8513333
204954955,-104.276
205305306,-103.8563333
205655656,-104.432
206006006,-103.4723333
206356357,-103.2446667
206706707,-104.204
207057057,-104.7796667
207407408,-103.4003333
207757758,-104.9353333
208108109,-104.7436667
208458459,-104.168
208808809,-104.324
209159160,-105.859
209509510,-104.8996667
209859860,-104.4796667
210210211,-104.288
210560561,-105.631
210910911,-104.8636667
211261262,-105.787
211611612,-105.0196667
211961962,-105.595
212312313,-104.9833333
212662663,-103.64
213013013,-104.0243333
213363364,-104.7553333
213713714,-105.3313333
214064064,-106.2906667
214414415,-105.715
214764765,-104.5276667
215115116,-103.76
215465466,-104.9113333
215815816,-106.9863333
216166167,-105.451
216516517,-105.6426667
216866867,-105.643
217217218,-105.607
217567568,-105.0313333
217917918,-105.991
218268269,-105.1873333
218618619,-104.6116667
218968969,-104.036
219319320,-99.395
219669670,-99.203
220020020,-104.192
220370371,-105.3433333
220720721,-104.7316667
221071071,-105.3076667
221421422,-105.691
221771772,-105.0796667
222122122,-105.2713333
222472473,-105.655
222822823,-105.0793333
223173174,-105.427
223523524,-104.6596667
223873874,-106.3866667
224224225,-105.0076667
224574575,-105.7753333
224924925,-104.6233333
225275276,-104.9716667
225625626,-105.931
225975976,-106.123
226326327,-105.739
226676677,-104.36
227027027,-104.9356667
227377378,-104.7436667
227727728,-105.0916667
228078078,-105.0913333
228428429,-104.8993333
228778779,-105.0913333
229129129,-105.2473333
